,BuildingAddress,Location,longitude,latitude,type
6371,214 N FULTON AVE,"(39.29099286, -76.64562795)",-76.64562795,39.29099286,vacant
6372,204 N FULTON AVE,"(39.29080175, -76.64561749)",-76.64561749,39.29080175,vacant
6373,202 N FULTON AVE,"(39.29076185, -76.64561538)",-76.64561538,39.29076185,vacant
6374,1807 PENROSE AVE,"(39.29110468, -76.64601128)",-76.64601128,39.29110468,vacant
6375,1823 PENROSE AVE,"(39.29109022, -76.64641907)",-76.64641907,39.29109022,vacant
6376,1831 PENROSE AVE,"(39.29108324, -76.64661633)",-76.64661633,39.29108324,vacant
6377,1808 PENROSE AVE,"(39.29151966, -76.64609002)",-76.64609002,39.29151966,vacant
6378,1802 PENROSE AVE,"(39.29152486, -76.64593232)",-76.64593232,39.29152486,vacant
6379,243 N FULTON AVE,"(39.29195898, -76.64513764)",-76.64513764,39.29195898,vacant
6380,241 N FULTON AVE,"(39.29191726, -76.64513523)",-76.64513523,39.29191726,vacant
6381,209 N FULTON AVE,"(39.29119328, -76.64506694)",-76.64506694,39.29119328,vacant
6382,205 N FULTON AVE,"(39.29109894, -76.64506147)",-76.64506147,39.29109894,vacant
6383,1738 W LEXINGTON ST,"(39.29088008, -76.64514122)",-76.64514122,39.29088008,vacant
6384,1736 W LEXINGTON ST,"(39.29088164, -76.64509055)",-76.64509055,39.29088164,vacant
6385,1732 W LEXINGTON ST,"(39.29088515, -76.64497859)",-76.64497859,39.29088515,vacant
6386,208 N MOUNT ST,"(39.29116179, -76.64422012)",-76.64422012,39.29116179,vacant
6387,212 N MOUNT ST,"(39.29125002, -76.64422523)",-76.64422523,39.29125002,vacant
6388,218 N MOUNT ST,"(39.29136889, -76.64423205)",-76.64423205,39.29136889,vacant
6389,220 N MOUNT ST,"(39.29140868, -76.64425027)",-76.64425027,39.29140868,vacant
6390,222 N MOUNT ST,"(39.29144982, -76.64425268)",-76.64425268,39.29144982,vacant
6391,232 N MOUNT ST,"(39.29168131, -76.64422253)",-76.64422253,39.29168131,vacant
6392,229 N BRUCE ST,"(39.2914251, -76.6445271)",-76.6445271,39.2914251,vacant
6393,227 N BRUCE ST,"(39.29139349, -76.64452899)",-76.64452899,39.29139349,vacant
6394,225 N BRUCE ST,"(39.29136171, -76.64451502)",-76.64451502,39.29136171,vacant
6395,223 N BRUCE ST,"(39.29133025, -76.64451631)",-76.64451631,39.29133025,vacant
6396,221 N BRUCE ST,"(39.29129565, -76.64451434)",-76.64451434,39.29129565,vacant
6397,219 N BRUCE ST,"(39.29126152, -76.64451237)",-76.64451237,39.29126152,vacant
6398,217 N BRUCE ST,"(39.29122876, -76.64451047)",-76.64451047,39.29122876,vacant
6399,215 N BRUCE ST,"(39.29119691, -76.64450864)",-76.64450864,39.29119691,vacant
6400,213 N BRUCE ST,"(39.29116815, -76.64450697)",-76.64450697,39.29116815,vacant
6401,256 N BRUCE ST,"(39.29184101, -76.64482674)",-76.64482674,39.29184101,vacant
6402,202 N GILMOR ST,"(39.29090187, -76.64280592)",-76.64280592,39.29090187,vacant
6403,1526 W LEXINGTON ST,"(39.29093728, -76.64198554)",-76.64198554,39.29093728,vacant
6404,1528 W LEXINGTON ST,"(39.29093585, -76.64204248)",-76.64204248,39.29093585,vacant
6405,1530 W LEXINGTON ST,"(39.29093438, -76.64210207)",-76.64210207,39.29093438,vacant
6406,1534 W LEXINGTON ST,"(39.29093125, -76.64222758)",-76.64222758,39.29093125,vacant
6407,1308 W LEXINGTON ST,"(39.29108385, -76.63874896)",-76.63874896,39.29108385,vacant
6408,214 N CAREY ST,"(39.29148812, -76.63869554)",-76.63869554,39.29148812,vacant
6409,228 N CAREY ST,"(39.29187783, -76.63861585)",-76.63861585,39.29187783,vacant
6410,230 N CAREY ST,"(39.29193536, -76.63861893)",-76.63861893,39.29193536,vacant
6411,232 N CAREY ST,"(39.29199011, -76.63862195)",-76.63862195,39.29199011,vacant
6412,1323 W SARATOGA ST,"(39.29201174, -76.63942496)",-76.63942496,39.29201174,vacant
6413,1208 W LEXINGTON ST,"(39.29111022, -76.63729223)",-76.63729223,39.29111022,vacant
6414,1215 W SARATOGA ST,"(39.2920214, -76.63744042)",-76.63744042,39.2920214,vacant
6415,239 N CAREY ST,"(39.29206969, -76.63809675)",-76.63809675,39.29206969,vacant
6416,231 N CAREY ST,"(39.29192674, -76.63808889)",-76.63808889,39.29192674,vacant
6417,229 N CAREY ST,"(39.29188837, -76.63808706)",-76.63808706,39.29188837,vacant
6418,211 N CAREY ST,"(39.29124134, -76.63798322)",-76.63798322,39.29124134,vacant
6419,209 N CAREY ST,"(39.29118859, -76.63798016)",-76.63798016,39.29118859,vacant
6420,1226 RANKIN PL,"(39.29189223, -76.6378829)",-76.6378829,39.29189223,vacant
6421,223 N CARROLLTON AVE,"(39.29193231, -76.6367048)",-76.6367048,39.29193231,vacant
6422,225 N CARROLLTON AVE,"(39.29198875, -76.63670739)",-76.63670739,39.29198875,vacant
6423,1145 W SARATOGA ST,"(39.29216857, -76.6367721)",-76.6367721,39.29216857,vacant
6424,1143 W SARATOGA ST,"(39.29216981, -76.63671673)",-76.63671673,39.29216981,vacant
6425,1141 W SARATOGA ST,"(39.29217181, -76.63667102)",-76.63667102,39.29217181,vacant
6426,1139 W SARATOGA ST,"(39.29217286, -76.63663457)",-76.63663457,39.29217286,vacant
6427,2207 W LEXINGTON ST,"(39.29020728, -76.65188395)",-76.65188395,39.29020728,vacant
6428,2211 W LEXINGTON ST,"(39.29020393, -76.65198592)",-76.65198592,39.29020393,vacant
6429,2223 W LEXINGTON ST,"(39.29019388, -76.652291)",-76.652291,39.29019388,vacant
6430,113 N BENTALOU ST,"(39.28991084, -76.65273185)",-76.65273185,39.28991084,vacant
6431,111 N BENTALOU ST,"(39.28986955, -76.65273068)",-76.65273068,39.28986955,vacant
6432,103 N BENTALOU ST,"(39.2896631, -76.652718)",-76.652718,39.2896631,vacant
6433,2228 W FAYETTE ST,"(39.28948441, -76.65237276)",-76.65237276,39.28948441,vacant
6434,2200 W FAYETTE ST,"(39.28950704, -76.65169435)",-76.65169435,39.28950704,vacant
6435,106 N SMALLWOOD ST,"(39.28977259, -76.65180343)",-76.65180343,39.28977259,vacant
6436,108 N SMALLWOOD ST,"(39.28980885, -76.65180605)",-76.65180605,39.28980885,vacant
6437,110 N SMALLWOOD ST,"(39.28990435, -76.65180932)",-76.65180932,39.28990435,vacant
6438,114 N SMALLWOOD ST,"(39.28999313, -76.65181431)",-76.65181431,39.28999313,vacant
6439,116 N SMALLWOOD ST,"(39.29002918, -76.65181624)",-76.65181624,39.29002918,vacant
6440,302 S SMALLWOOD ST,"(39.28391641, -76.65146796)",-76.65146796,39.28391641,vacant
6441,306 S SMALLWOOD ST,"(39.28385176, -76.65146415)",-76.65146415,39.28385176,vacant
6442,308 S SMALLWOOD ST,"(39.28381855, -76.6514622)",-76.6514622,39.28381855,vacant
6443,310 S SMALLWOOD ST,"(39.28378467, -76.6514602)",-76.6514602,39.28378467,vacant
6444,316 S SMALLWOOD ST,"(39.28368684, -76.65145445)",-76.65145445,39.28368684,vacant
6445,318 S SMALLWOOD ST,"(39.28365351, -76.6514525)",-76.6514525,39.28365351,vacant
6446,320 S SMALLWOOD ST,"(39.2836213, -76.65145058)",-76.65145058,39.2836213,vacant
6447,107 N PAYSON ST,"(39.28988727, -76.64852441)",-76.64852441,39.28988727,vacant
6448,1946 W FAYETTE ST,"(39.28962978, -76.64834387)",-76.64834387,39.28962978,vacant
6449,1928 W FAYETTE ST,"(39.28964545, -76.64787185)",-76.64787185,39.28964545,vacant
6450,1912 W FAYETTE ST,"(39.28965904, -76.64746183)",-76.64746183,39.28965904,vacant
6451,1900 W FAYETTE ST,"(39.28966894, -76.6471628)",-76.6471628,39.28966894,vacant
6452,100 N MONROE ST,"(39.28982375, -76.64727623)",-76.64727623,39.28982375,vacant
6453,1927 VINE ST,"(39.28989185, -76.64797747)",-76.64797747,39.28989185,vacant
6454,1931 VINE ST,"(39.28988889, -76.6480609)",-76.6480609,39.28988889,vacant
6455,1803 W LEXINGTON ST,"(39.29032775, -76.64552439)",-76.64552439,39.29032775,vacant
6456,1809 W LEXINGTON ST,"(39.29032137, -76.64571264)",-76.64571264,39.29032137,vacant
6457,1813 W LEXINGTON ST,"(39.29031708, -76.64583842)",-76.64583842,39.29031708,vacant
6458,1815 W LEXINGTON ST,"(39.29031494, -76.64590138)",-76.64590138,39.29031494,vacant
6459,1819 W LEXINGTON ST,"(39.29031072, -76.64602533)",-76.64602533,39.29031072,vacant
6460,1823 W LEXINGTON ST,"(39.29030643, -76.64615121)",-76.64615121,39.29030643,vacant
6461,1825 W LEXINGTON ST,"(39.29030429, -76.64621369)",-76.64621369,39.29030429,vacant
6462,1829 W LEXINGTON ST,"(39.29030006, -76.64633827)",-76.64633827,39.29030006,vacant
6463,113 N MONROE ST,"(39.29001788, -76.64678496)",-76.64678496,39.29001788,vacant
6464,111 N MONROE ST,"(39.28998369, -76.6467846)",-76.6467846,39.28998369,vacant
6465,109 N MONROE ST,"(39.28994606, -76.64678255)",-76.64678255,39.28994606,vacant
6466,107 N MONROE ST,"(39.28990957, -76.64678057)",-76.64678057,39.28990957,vacant
6467,105 N MONROE ST,"(39.2898745, -76.64677864)",-76.64677864,39.2898745,vacant
6468,1822 W FAYETTE ST,"(39.2897324, -76.64613017)",-76.64613017,39.2897324,vacant
6469,1811 VINE ST,"(39.28998206, -76.64600868)",-76.64600868,39.28998206,vacant
6470,1813 VINE ST,"(39.28998047, -76.64605385)",-76.64605385,39.28998047,vacant
6471,1815 VINE ST,"(39.28998436, -76.64609932)",-76.64609932,39.28998436,vacant
6472,1512 W BALTIMORE ST,"(39.28859426, -76.64148927)",-76.64148927,39.28859426,vacant
6473,1510 W BALTIMORE ST,"(39.28859776, -76.64143163)",-76.64143163,39.28859776,vacant
6474,1508 W BALTIMORE ST,"(39.28860271, -76.64137518)",-76.64137518,39.28860271,vacant
6475,1506 W BALTIMORE ST,"(39.28860571, -76.64130807)",-76.64130807,39.28860571,vacant
6476,1504 W BALTIMORE ST,"(39.28860796, -76.64124009)",-76.64124009,39.28860796,vacant
6477,1502 W BALTIMORE ST,"(39.2886107, -76.64118239)",-76.64118239,39.2886107,vacant
6478,1500 W BALTIMORE ST,"(39.28864663, -76.64113178)",-76.64113178,39.28864663,vacant
6479,6 N STRICKER ST,"(39.28878547, -76.64121205)",-76.64121205,39.28878547,vacant
6480,1411 W FAYETTE ST,"(39.28942383, -76.64016379)",-76.64016379,39.28942383,vacant
6481,1417 W FAYETTE ST,"(39.28945522, -76.64045584)",-76.64045584,39.28945522,vacant
6482,1425 W FAYETTE ST,"(39.28944498, -76.64073391)",-76.64073391,39.28944498,vacant
6483,17 N STRICKER ST,"(39.28912287, -76.64073083)",-76.64073083,39.28912287,vacant
6484,15 N STRICKER ST,"(39.28907804, -76.6406133)",-76.6406133,39.28907804,vacant
6485,1434 W BALTIMORE ST,"(39.28865872, -76.64074867)",-76.64074867,39.28865872,vacant
6486,1430 W BALTIMORE ST,"(39.28866392, -76.64063037)",-76.64063037,39.28866392,vacant
6487,1420 W BALTIMORE ST,"(39.28867538, -76.6403716)",-76.6403716,39.28867538,vacant
6488,1412 W BALTIMORE ST,"(39.28868324, -76.64006923)",-76.64006923,39.28868324,vacant
6489,1410 W BALTIMORE ST,"(39.28868529, -76.64001232)",-76.64001232,39.28868529,vacant
6490,1406 W BALTIMORE ST,"(39.28868971, -76.63988976)",-76.63988976,39.28868971,vacant
6491,15 N NORRIS ST,"(39.28905134, -76.64018184)",-76.64018184,39.28905134,vacant
6492,1316 W BALTIMORE ST,"(39.28868331, -76.6389916)",-76.6389916,39.28868331,vacant
6493,1211 W FAYETTE ST,"(39.28954864, -76.63728086)",-76.63728086,39.28954864,vacant
6494,1209 W FAYETTE ST,"(39.28954979, -76.63721188)",-76.63721188,39.28954979,vacant
6495,1207 W FAYETTE ST,"(39.2895519, -76.63714372)",-76.63714372,39.2895519,vacant
6496,1210 W FAIRMOUNT AVE,"(39.28929256, -76.63732889)",-76.63732889,39.28929256,vacant
6497,1007 W FAYETTE ST,"(39.28968583, -76.63412617)",-76.63412617,39.28968583,vacant
6498,1017 W FAYETTE ST,"(39.28967908, -76.63435745)",-76.63435745,39.28967908,vacant
6499,1819 VINE ST,"(39.28998113, -76.64619116)",-76.64619116,39.28998113,vacant
6500,1823 VINE ST,"(39.28994512, -76.6462775)",-76.6462775,39.28994512,vacant
6501,1825 VINE ST,"(39.28994346, -76.64632392)",-76.64632392,39.28994346,vacant
6502,1829 VINE ST,"(39.28994024, -76.64641547)",-76.64641547,39.28994024,vacant
6503,1707 W LEXINGTON ST,"(39.29031982, -76.64422794)",-76.64422794,39.29031982,vacant
6504,1717 W LEXINGTON ST,"(39.29044122, -76.64455237)",-76.64455237,39.29044122,vacant
6505,1719 W LEXINGTON ST,"(39.29042056, -76.64467548)",-76.64467548,39.29042056,vacant
6506,127 N FULTON AVE,"(39.29047236, -76.64500773)",-76.64500773,39.29047236,vacant
6507,123 N FULTON AVE,"(39.29033492, -76.64500322)",-76.64500322,39.29033492,vacant
6508,109 N FULTON AVE,"(39.29001393, -76.64497948)",-76.64497948,39.29001393,vacant
6509,107 N FULTON AVE,"(39.28997111, -76.64497783)",-76.64497783,39.28997111,vacant
6510,103 N FULTON AVE,"(39.2898836, -76.64497445)",-76.64497445,39.2898836,vacant
6511,1730 W FAYETTE ST,"(39.28973834, -76.64500653)",-76.64500653,39.28973834,vacant
6512,1728 W FAYETTE ST,"(39.28974012, -76.64495364)",-76.64495364,39.28974012,vacant
6513,1724 W FAYETTE ST,"(39.28974291, -76.64484715)",-76.64484715,39.28974291,vacant
6514,1722 W FAYETTE ST,"(39.28974542, -76.64479288)",-76.64479288,39.28974542,vacant
6515,1720 W FAYETTE ST,"(39.28974718, -76.6447409)",-76.6447409,39.28974718,vacant
6516,1718 W FAYETTE ST,"(39.28974885, -76.64468967)",-76.64468967,39.28974885,vacant
6517,114 N MOUNT ST,"(39.29010114, -76.64408573)",-76.64408573,39.29010114,vacant
6518,116 N MOUNT ST,"(39.29013423, -76.64408767)",-76.64408767,39.29013423,vacant
6519,124 N MOUNT ST,"(39.29028051, -76.64409537)",-76.64409537,39.29028051,vacant
6520,126 N MOUNT ST,"(39.29031677, -76.64409717)",-76.64409717,39.29031677,vacant
6521,128 N MOUNT ST,"(39.29035353, -76.64409898)",-76.64409898,39.29035353,vacant
6522,1711 VINE ST,"(39.28999734, -76.64442592)",-76.64442592,39.28999734,vacant
6523,1713 VINE ST,"(39.28999686, -76.64446747)",-76.64446747,39.28999686,vacant
6524,1607 W LEXINGTON ST,"(39.29045564, -76.64281594)",-76.64281594,39.29045564,vacant
6525,1613 W LEXINGTON ST,"(39.29044976, -76.64299454)",-76.64299454,39.29044976,vacant
6526,1619 W LEXINGTON ST,"(39.29049587, -76.64326548)",-76.64326548,39.29049587,vacant
6527,1623 W LEXINGTON ST,"(39.29049211, -76.64337981)",-76.64337981,39.29049211,vacant
6528,121 N MOUNT ST,"(39.29037359, -76.64368447)",-76.64368447,39.29037359,vacant
6529,117 N MOUNT ST,"(39.29029558, -76.64368022)",-76.64368022,39.29029558,vacant
6530,1628 W FAYETTE ST,"(39.28981663, -76.64354334)",-76.64354334,39.28981663,vacant
6531,1626 W FAYETTE ST,"(39.28981844, -76.64348474)",-76.64348474,39.28981844,vacant
6532,1624 W FAYETTE ST,"(39.28982023, -76.64342747)",-76.64342747,39.28982023,vacant
6533,1620 W FAYETTE ST,"(39.28982415, -76.64330008)",-76.64330008,39.28982415,vacant
6534,1614 W FAYETTE ST,"(39.28983236, -76.64303399)",-76.64303399,39.28983236,vacant
6535,1610 W FAYETTE ST,"(39.28983658, -76.64289683)",-76.64289683,39.28983658,vacant
6536,1608 W FAYETTE ST,"(39.28983841, -76.6428375)",-76.6428375,39.28983841,vacant
6537,1606 W FAYETTE ST,"(39.28981824, -76.64277944)",-76.64277944,39.28981824,vacant
6538,1604 W FAYETTE ST,"(39.28981867, -76.64272014)",-76.64272014,39.28981867,vacant
6539,1515 W LEXINGTON ST,"(39.2905173, -76.64170461)",-76.64170461,39.2905173,vacant
6540,1517 W LEXINGTON ST,"(39.29043061, -76.64176281)",-76.64176281,39.29043061,vacant
6541,1519 W LEXINGTON ST,"(39.29042886, -76.64182315)",-76.64182315,39.29042886,vacant
6542,1521 W LEXINGTON ST,"(39.29042711, -76.64188298)",-76.64188298,39.29042711,vacant
6543,106 N CARROLLTON AVE,"(39.29040328, -76.63709977)",-76.63709977,39.29040328,vacant
6544,108 N CARROLLTON AVE,"(39.29044596, -76.6371033)",-76.6371033,39.29044596,vacant
6545,110 N CARROLLTON AVE,"(39.29048491, -76.63710554)",-76.63710554,39.29048491,vacant
6546,112 N CARROLLTON AVE,"(39.2905257, -76.63710921)",-76.63710921,39.2905257,vacant
6547,1207 W LEXINGTON ST,"(39.2906749, -76.6371976)",-76.6371976,39.2906749,vacant
6548,1028 W FAYETTE ST,"(39.29009824, -76.63472415)",-76.63472415,39.29009824,vacant
6549,1030 W FAYETTE ST,"(39.29010321, -76.63478109)",-76.63478109,39.29010321,vacant
6550,1032 W FAYETTE ST,"(39.29010155, -76.63482892)",-76.63482892,39.29010155,vacant
6551,1034 W FAYETTE ST,"(39.29010008, -76.63487829)",-76.63487829,39.29010008,vacant
6552,1036 W FAYETTE ST,"(39.29009844, -76.63492952)",-76.63492952,39.29009844,vacant
6553,1050 W FAYETTE ST,"(39.29008495, -76.63534098)",-76.63534098,39.29008495,vacant
6554,1052 W FAYETTE ST,"(39.29008276, -76.63540769)",-76.63540769,39.29008276,vacant
6555,1054 W FAYETTE ST,"(39.29008057, -76.63547372)",-76.63547372,39.29008057,vacant
6556,1058 W FAYETTE ST,"(39.29007639, -76.63560358)",-76.63560358,39.29007639,vacant
6557,1068 W FAYETTE ST,"(39.29004007, -76.63591469)",-76.63591469,39.29004007,vacant
6558,1100 W FAYETTE ST,"(39.29003121, -76.63615516)",-76.63615516,39.29003121,vacant
6559,1102 W FAYETTE ST,"(39.29003042, -76.63620755)",-76.63620755,39.29003042,vacant
6560,1104 W FAYETTE ST,"(39.2900287, -76.63626032)",-76.63626032,39.2900287,vacant
6561,1106 W FAYETTE ST,"(39.29002698, -76.63631444)",-76.63631444,39.29002698,vacant
6562,1108 W FAYETTE ST,"(39.29002502, -76.6363754)",-76.6363754,39.29002502,vacant
6563,1110 W FAYETTE ST,"(39.29002464, -76.63642693)",-76.63642693,39.29002464,vacant
6564,1112 W FAYETTE ST,"(39.29002215, -76.63646112)",-76.63646112,39.29002215,vacant
6565,105 N CARROLLTON AVE,"(39.2901787, -76.6365998)",-76.6365998,39.2901787,vacant
6566,115 N CARROLLTON AVE,"(39.29042395, -76.63654014)",-76.63654014,39.29042395,vacant
6567,117 N CARROLLTON AVE,"(39.2904713, -76.63654175)",-76.63654175,39.2904713,vacant
6568,119 N CARROLLTON AVE,"(39.29051687, -76.63654672)",-76.63654672,39.29051687,vacant
6569,1117 W LEXINGTON ST,"(39.29073732, -76.63669521)",-76.63669521,39.29073732,vacant
6570,1115 W LEXINGTON ST,"(39.29074309, -76.63662694)",-76.63662694,39.29074309,vacant
6571,1109 W LEXINGTON ST,"(39.29075275, -76.6364122)",-76.6364122,39.29075275,vacant
6572,1107 W LEXINGTON ST,"(39.29076222, -76.63634335)",-76.63634335,39.29076222,vacant
6573,116 N CARLTON ST,"(39.29043209, -76.63625966)",-76.63625966,39.29043209,vacant
6574,118 N CARLTON ST,"(39.29047549, -76.63626039)",-76.63626039,39.29047549,vacant
6575,120 N CARLTON ST,"(39.29051384, -76.63626539)",-76.63626539,39.29051384,vacant
6576,122 N CARLTON ST,"(39.29055226, -76.63626758)",-76.63626758,39.29055226,vacant
6577,124 N CARLTON ST,"(39.29059045, -76.63626757)",-76.63626757,39.29059045,vacant
6578,126 N CARLTON ST,"(39.29062846, -76.63627006)",-76.63627006,39.29062846,vacant
6579,128 N CARLTON ST,"(39.29067237, -76.63627214)",-76.63627214,39.29067237,vacant
6580,104 N POPPLETON ST,"(39.29030417, -76.63246186)",-76.63246186,39.29030417,vacant
6581,119 N POPPLETON ST,"(39.29071263, -76.63204488)",-76.63204488,39.29071263,vacant
6582,1 N BENTALOU ST,"(39.28824821, -76.65263085)",-76.65263085,39.28824821,vacant
6583,3 N BENTALOU ST,"(39.28828763, -76.65263224)",-76.65263224,39.28828763,vacant
6584,5 N BENTALOU ST,"(39.28832436, -76.65263427)",-76.65263427,39.28832436,vacant
6585,13 N BENTALOU ST,"(39.28847177, -76.65264252)",-76.65264252,39.28847177,vacant
6586,15 N BENTALOU ST,"(39.28850832, -76.65264459)",-76.65264459,39.28850832,vacant
6587,17 N BENTALOU ST,"(39.28854486, -76.65264663)",-76.65264663,39.28854486,vacant
6588,19 N BENTALOU ST,"(39.28858196, -76.65264873)",-76.65264873,39.28858196,vacant
6589,25 N BENTALOU ST,"(39.28869256, -76.6526549)",-76.6526549,39.28869256,vacant
6590,29 N BENTALOU ST,"(39.28876599, -76.652659)",-76.652659,39.28876599,vacant
6591,33 N BENTALOU ST,"(39.28883983, -76.65266312)",-76.65266312,39.28883983,vacant
6592,35 N BENTALOU ST,"(39.28887619, -76.65266515)",-76.65266515,39.28887619,vacant
6593,2247 W FAYETTE ST,"(39.28909015, -76.65278436)",-76.65278436,39.28909015,vacant
6594,2230 W BALTIMORE ST,"(39.28810823, -76.65238118)",-76.65238118,39.28810823,vacant
6595,2236 W BALTIMORE ST,"(39.28810192, -76.65253366)",-76.65253366,39.28810192,vacant
6596,2240 W BALTIMORE ST,"(39.2880978, -76.65263442)",-76.65263442,39.2880978,vacant
6597,2112 W BALTIMORE ST,"(39.28822075, -76.65064801)",-76.65064801,39.28822075,vacant
6598,2122 W BALTIMORE ST,"(39.28820988, -76.65089531)",-76.65089531,39.28820988,vacant
6599,2124 W BALTIMORE ST,"(39.28820769, -76.65094448)",-76.65094448,39.28820769,vacant
6600,2130 W BALTIMORE ST,"(39.28820125, -76.65109181)",-76.65109181,39.28820125,vacant
6601,2132 W BALTIMORE ST,"(39.28819906, -76.65114142)",-76.65114142,39.28819906,vacant
6602,2134 W BALTIMORE ST,"(39.2881969, -76.65119068)",-76.65119068,39.2881969,vacant
6603,5 N SMALLWOOD ST,"(39.28845503, -76.65124428)",-76.65124428,39.28845503,vacant
6604,11 N SMALLWOOD ST,"(39.28856443, -76.65125045)",-76.65125045,39.28856443,vacant
6605,13 N SMALLWOOD ST,"(39.28860138, -76.65125045)",-76.65125045,39.28860138,vacant
6606,19 N SMALLWOOD ST,"(39.28875064, -76.65125976)",-76.65125976,39.28875064,vacant
6607,23 N SMALLWOOD ST,"(39.28883276, -76.65126211)",-76.65126211,39.28883276,vacant
6608,25 N SMALLWOOD ST,"(39.28887298, -76.65126438)",-76.65126438,39.28887298,vacant
6609,2139 W FAYETTE ST,"(39.28913701, -76.65123805)",-76.65123805,39.28913701,vacant
6610,2125 W FAYETTE ST,"(39.28914874, -76.65088271)",-76.65088271,39.28914874,vacant
6611,2119 W FAYETTE ST,"(39.28915372, -76.65073115)",-76.65073115,39.28915372,vacant
6612,2117 W FAYETTE ST,"(39.28915539, -76.65068054)",-76.65068054,39.28915539,vacant
6613,2109 W FAYETTE ST,"(39.28916208, -76.65047791)",-76.65047791,39.28916208,vacant
